Id,Province/State,Country/Region,Lat,Long,Date,ConfirmedCases
6307,,Iceland,64.9631,-19.0208,2020-02-14,0
6308,Utah,US,40.15,-111.8624,2020-02-12,0
6309,,Suriname,3.9193,-56.0278,2020-03-06,0
6310,,Cote d'Ivoire,7.54,-5.5471,2020-02-09,0
6311,,Venezuela,6.4238,-66.5897,2020-02-16,0
6312,New Mexico,US,34.8405,-106.2485,2020-01-24,0
6313,,Colombia,4.5709,-74.2973,2020-03-09,1
6314,,Taiwan*,23.7,121.0,2020-03-13,50
6315,,Bolivia,-16.2902,-63.5887,2020-03-14,10
6316,,Montenegro,42.5,19.3,2020-01-26,0
6317,Saint Barthelemy,France,17.9,-62.8333,2020-02-27,0
6318,,Morocco,31.7917,-7.0926,2020-01-30,0
6319,Florida,US,27.7663,-81.6868,2020-03-17,216
6320,,Senegal,14.4974,-14.4524,2020-03-19,31
6321,From Diamond Princess,Australia,35.4437,139.638,2020-01-24,0
6322,,Iceland,64.9631,-19.0208,2020-02-02,0
6323,Wyoming,US,42.756,-107.3025,2020-03-10,0
6324,,Iceland,64.9631,-19.0208,2020-03-18,250
6325,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-26,0
6326,British Columbia,Canada,49.2827,-123.1207,2020-01-26,0
6327,Inner Mongolia,China,44.0935,113.9448,2020-02-04,35
6328,Western Australia,Australia,-31.9505,115.8605,2020-02-03,0
6329,,Monaco,43.7333,7.4167,2020-03-14,2
6330,Sichuan,China,30.6171,102.7103,2020-02-24,527
6331,,Costa Rica,9.7489,-83.7534,2020-01-27,0
6332,Mayotte,France,-12.8275,45.1662,2020-03-11,0
6333,New Hampshire,US,43.4525,-71.5639,2020-03-10,4
6334,Utah,US,40.15,-111.8624,2020-02-21,0
6335,Wisconsin,US,44.2685,-89.6165,2020-02-14,0
6336,,Mongolia,46.8625,103.8467,2020-03-06,0
6337,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-18,3
6338,,Croatia,45.1,15.2,2020-03-01,7
6339,Puerto Rico,US,18.2208,-66.5901,2020-02-20,0
6340,,Guyana,5.0,-58.75,2020-02-23,0
6341,,Guadeloupe,16.265,-61.551,2020-03-19,0
6342,,Russia,60.0,90.0,2020-03-20,253
6343,,Benin,9.3077,2.3158,2020-02-01,0
6344,,Algeria,28.0339,1.6596,2020-03-01,1
6345,United States Virgin Islands,US,18.35,-64.933,2020-02-02,0
6346,Vermont,US,44.0459,-72.7107,2020-03-03,0
6347,Michigan,US,43.3266,-84.5361,2020-02-07,0
6348,,The Bahamas,24.25,-76.0,2020-03-17,0
6349,,Mauritius,-20.2,57.5,2020-02-05,0
6350,Tasmania,Australia,-41.4545,145.9707,2020-02-09,0
6351,Liaoning,China,41.2956,122.6085,2020-02-14,119
6352,New York,US,42.1657,-74.9481,2020-01-30,0
6353,Idaho,US,44.2405,-114.4788,2020-02-10,0
6354,Victoria,Australia,-37.8136,144.9631,2020-01-22,0
6355,Heilongjiang,China,47.862,127.7615,2020-02-05,0
6356,,Croatia,45.1,15.2,2020-02-05,0
6357,Tianjin,China,39.3054,117.323,2020-03-20,137
6358,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-02-27,15
6359,,Iceland,64.9631,-19.0208,2020-02-24,0
6360,Denmark,Denmark,56.2639,9.5018,2020-02-09,0
6361,,Honduras,15.2,-86.2419,2020-03-16,6
6362,,Qatar,25.3548,51.1839,2020-03-01,3
6363,Shanxi,China,37.5777,112.2922,2020-01-31,39
6364,Manitoba,Canada,53.7609,-98.8139,2020-02-23,0
6365,,Burkina Faso,12.2383,-1.5616,2020-02-25,0
6366,,Vietnam,16.0,108.0,2020-01-28,2
6367,Mayotte,France,-12.8275,45.1662,2020-02-25,0
6368,,Afghanistan,33.0,65.0,2020-03-22,40
6369,,Ghana,7.9465,-1.0232,2020-02-14,0
6370,Puerto Rico,US,18.2208,-66.5901,2020-02-25,0
6371,,Uzbekistan,41.3775,64.5853,2020-02-05,0
6372,Nebraska,US,41.1254,-98.2681,2020-02-17,0
6373,,Nepal,28.1667,84.25,2020-03-06,1
6374,Oklahoma,US,35.5653,-96.9289,2020-01-23,0
6375,,Venezuela,6.4238,-66.5897,2020-03-07,0
6376,Vermont,US,44.0459,-72.7107,2020-01-24,0
6377,Wyoming,US,42.756,-107.3025,2020-01-31,0
6378,Iowa,US,42.0115,-93.2105,2020-02-07,0
6379,Louisiana,US,31.1695,-91.8678,2020-03-04,0
6380,Texas,US,31.0545,-97.5635,2020-02-29,0
6381,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-13,0
6382,,Malta,35.9375,14.3754,2020-02-12,0
6383,,Tunisia,34.0,9.0,2020-03-01,0
6384,,Ecuador,-1.8312,-78.1834,2020-02-19,0
6385,,French Guiana,3.9339,-53.1258,2020-02-05,0
6386,,Montenegro,42.5,19.3,2020-02-15,0
6387,,Uzbekistan,41.3775,64.5853,2020-02-24,0
6388,,Senegal,14.4974,-14.4524,2020-02-28,0
6389,,Malta,35.9375,14.3754,2020-02-20,0
6390,,Hungary,47.1625,19.5033,2020-02-25,0
6391,,Central African Republic,6.6111,20.9394,2020-02-20,0
6392,,United Arab Emirates,24.0,54.0,2020-02-26,13
6393,Queensland,Australia,-28.0167,153.4,2020-01-29,1
6394,Qinghai,China,35.7452,95.9956,2020-03-02,18
6395,,Portugal,39.3999,-8.2245,2020-03-20,1020
6396,,The Gambia,13.4667,-16.6,2020-03-11,0
6397,Georgia,US,33.0406,-83.6431,2020-03-09,0
6398,,Trinidad and Tobago,10.6918,-61.2225,2020-03-02,0
6399,Beijing,China,40.1824,116.4142,2020-03-08,428
6400,Maryland,US,39.0639,-76.8021,2020-03-01,0
6401,,Dominican Republic,18.7357,-70.1627,2020-03-21,112
6402,,Cameroon,3.848,11.5021,2020-02-01,0
6403,Curacao,Netherlands,12.1696,-68.99,2020-03-13,0
6404,,Ghana,7.9465,-1.0232,2020-02-08,0
6405,,Slovenia,46.1512,14.9955,2020-03-03,0
6406,,Jordan,31.24,36.51,2020-02-27,0
6407,,Luxembourg,49.8153,6.1296,2020-02-07,0
6408,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-03-04,0
6409,,Poland,51.9194,19.1451,2020-03-12,49
6410,,Namibia,-22.9576,18.4904,2020-03-06,0
6411,,Vietnam,16.0,108.0,2020-03-06,16
6412,Diamond Princess,Cruise Ship,35.4437,139.638,2020-03-04,706
6413,,Ukraine,48.3794,31.1656,2020-02-25,0
6414,,Puerto Rico,18.2,-66.5,2020-02-03,0
6415,,Bahrain,26.0275,50.55,2020-02-17,0
6416,Virginia,US,37.7693,-78.17,2020-02-03,0
6417,,Tanzania,-6.369,34.8888,2020-02-17,0
6418,,Suriname,3.9193,-56.0278,2020-02-25,0
6419,Shanghai,China,31.202,121.4491,2020-02-19,0
6420,Northern Territory,Australia,-12.4634,130.8456,2020-01-31,0
6421,Utah,US,40.15,-111.8624,2020-02-04,0
6422,,Montenegro,42.5,19.3,2020-02-08,0
6423,Puerto Rico,US,18.2208,-66.5901,2020-02-02,0
6424,Shaanxi,China,35.1917,108.8701,2020-03-06,245
6425,Alaska,US,61.3707,-152.4044,2020-03-11,0
6426,,Iran,32.0,53.0,2020-03-16,14991
6427,Saint Barthelemy,France,17.9,-62.8333,2020-02-26,0
6428,,Republic of the Congo,-1.44,15.556,2020-02-29,0
6429,,Maldives,3.2028,73.2207,2020-02-17,0
6430,Tasmania,Australia,-41.4545,145.9707,2020-03-07,1
6431,Guizhou,China,26.8154,106.8748,2020-02-17,146
6432,West Virginia,US,38.4912,-80.9545,2020-03-13,0
6433,,Maldives,3.2028,73.2207,2020-03-03,0
6434,North Carolina,US,35.6301,-79.8064,2020-02-27,0
6435,,South Africa,-30.5595,22.9375,2020-03-14,38
6436,Netherlands,Netherlands,52.1326,5.2913,2020-02-13,0
6437,Washington,US,47.4009,-121.4905,2020-03-18,1014
6438,,Equatorial Guinea,1.5,10.0,2020-02-07,0
6439,,Albania,41.1533,20.1683,2020-01-27,0
6440,Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-28,0
6441,,Belarus,53.7098,27.9534,2020-02-01,0
6442,,Ukraine,48.3794,31.1656,2020-02-01,0
6443,,Georgia,42.3154,43.3569,2020-03-14,30
6444,,Kazakhstan,48.0196,66.9237,2020-02-24,0
6445,,Pakistan,30.3753,69.3451,2020-02-13,0
6446,,Cameroon,3.848,11.5021,2020-01-27,0
6447,,Gabon,-0.8037,11.6094,2020-02-19,0
6448,,Congo (Kinshasa),-4.0383,21.7587,2020-01-24,0
6449,Nevada,US,38.3135,-117.0554,2020-03-08,0
6450,Victoria,Australia,-37.8136,144.9631,2020-02-03,4
6451,Michigan,US,43.3266,-84.5361,2020-02-17,0
6452,,Guinea,9.9456,-9.6966,2020-01-28,0
6453,,Liechtenstein,47.14,9.55,2020-02-20,0
6454,,Luxembourg,49.8153,6.1296,2020-02-09,0
6455,,Germany,51.0,9.0,2020-02-16,16
6456,,Aruba,12.5211,-69.9683,2020-03-03,0
6457,,Holy See,41.9029,12.4534,2020-01-28,0
6458,Zhejiang,China,29.1832,120.0934,2020-02-27,1205
6459,French Polynesia,France,-17.6797,149.4068,2020-02-11,0
6460,Maine,US,44.6939,-69.3819,2020-02-05,0
6461,,Slovenia,46.1512,14.9955,2020-02-18,0
6462,Arkansas,US,34.9697,-92.3731,2020-01-26,0
6463,Shandong,China,36.3427,118.1498,2020-02-17,541
6464,,Bangladesh,23.685,90.3563,2020-02-09,0
6465,Missouri,US,38.4561,-92.2884,2020-03-15,5
6466,Kansas,US,38.5266,-96.7265,2020-03-12,1
6467,,Luxembourg,49.8153,6.1296,2020-02-13,0
6468,,Belgium,50.8333,4.0,2020-01-27,0
6469,Louisiana,US,31.1695,-91.8678,2020-02-10,0
6470,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-29,0
6471,West Virginia,US,38.4912,-80.9545,2020-02-24,0
6472,New South Wales,Australia,-33.8688,151.2093,2020-02-24,4
6473,Missouri,US,38.4561,-92.2884,2020-02-29,0
6474,,Czechia,49.8175,15.473,2020-02-21,0
6475,Aruba,Netherlands,12.5186,-70.0358,2020-03-04,0
6476,North Dakota,US,47.5289,-99.784,2020-03-19,0
6477,New Brunswick,Canada,46.5653,-66.4619,2020-03-09,0
6478,,Senegal,14.4974,-14.4524,2020-02-19,0
6479,,Benin,9.3077,2.3158,2020-02-18,0
6480,,Ethiopia,9.145,40.4897,2020-01-25,0
6481,,Ethiopia,9.145,40.4897,2020-02-20,0
6482,,Italy,43.0,12.0,2020-01-25,0
6483,,Burkina Faso,12.2383,-1.5616,2020-02-07,0
6484,Arkansas,US,34.9697,-92.3731,2020-03-14,12
6485,,Jamaica,18.1096,-77.2975,2020-02-08,0
6486,New Brunswick,Canada,46.5653,-66.4619,2020-02-29,0
6487,Anhui,China,31.8257,117.2264,2020-03-02,990
6488,,Romania,45.9432,24.9668,2020-02-17,0
6489,Henan,China,33.882,113.614,2020-03-05,0
6490,,Israel,31.0,35.0,2020-02-04,0
6491,Macau,China,22.1667,113.55,2020-03-10,10
6492,,Mexico,23.6345,-102.5528,2020-01-23,0
6493,,Croatia,45.1,15.2,2020-03-05,10
6494,Guam,US,13.4443,144.7937,2020-03-22,27
6495,Wisconsin,US,44.2685,-89.6165,2020-03-10,3
6496,,Greece,39.0742,21.8243,2020-02-16,0
6497,,Estonia,58.5953,25.0136,2020-01-31,0
6498,,Martinique,14.6415,-61.0242,2020-03-03,0
6499,Tennessee,US,35.7478,-86.6923,2020-02-06,0
6500,,Cyprus,35.1264,33.4299,2020-03-13,14
6501,,Colombia,4.5709,-74.2973,2020-02-05,0
6502,New Mexico,US,34.8405,-106.2485,2020-03-08,0
6503,,Venezuela,6.4238,-66.5897,2020-01-22,0
6504,,Guyana,5.0,-58.75,2020-02-13,0
6505,Anhui,China,31.8257,117.2264,2020-03-10,990
6506,Shandong,China,36.3427,118.1498,2020-02-04,275
6507,,Jamaica,18.1096,-77.2975,2020-02-04,0
6508,,Jordan,31.24,36.51,2020-01-30,0
6509,New South Wales,Australia,-33.8688,151.2093,2020-02-29,4
6510,Tasmania,Australia,-41.4545,145.9707,2020-02-23,0
6511,,Namibia,-22.9576,18.4904,2020-02-15,0
6512,Pennsylvania,US,40.5908,-77.2098,2020-03-05,0
6513,Utah,US,40.15,-111.8624,2020-03-06,0
6514,,Romania,45.9432,24.9668,2020-02-07,0
6515,,Kyrgyzstan,41.2044,74.7661,2020-02-13,0
6516,Ohio,US,40.3888,-82.7649,2020-02-27,0
6517,,Cambodia,11.55,104.9167,2020-02-07,1
6518,Heilongjiang,China,47.862,127.7615,2020-02-11,0
6519,Shanxi,China,37.5777,112.2922,2020-02-04,81
6520,Denmark,Denmark,56.2639,9.5018,2020-01-29,0
6521,,Lithuania,55.1694,23.8813,2020-03-15,12
6522,,Djibouti,11.8251,42.5903,2020-03-06,0
6523,,Tunisia,34.0,9.0,2020-03-16,20
6524,Saskatchewan,Canada,52.9399,-106.4509,2020-01-30,0
6525,,Finland,64.0,26.0,2020-03-19,400
6526,,Eswatini,-26.5225,31.4659,2020-02-18,0
6527,,Sri Lanka,7.0,81.0,2020-02-28,1
6528,,Kyrgyzstan,41.2044,74.7661,2020-02-08,0
6529,,Guinea,9.9456,-9.6966,2020-03-17,1
6530,,Mayotte,-12.8275,45.1662,2020-02-06,0
6531,Alaska,US,61.3707,-152.4044,2020-01-25,0
6532,,Thailand,15.0,101.0,2020-02-21,35
6533,Montserrat,United Kingdom,16.7425,-62.1874,2020-02-06,0
6534,,Honduras,15.2,-86.2419,2020-03-04,0
6535,,Equatorial Guinea,1.5,10.0,2020-03-08,0
6536,Maryland,US,39.0639,-76.8021,2020-03-16,41
6537,,Indonesia,-0.7893,113.9213,2020-03-09,19
6538,,Uzbekistan,41.3775,64.5853,2020-01-31,0
6539,Ningxia,China,37.2692,106.1655,2020-02-01,26
6540,Montserrat,United Kingdom,16.7425,-62.1874,2020-03-03,0
6541,,The Gambia,13.4667,-16.6,2020-02-22,0
6542,,Congo (Brazzaville),-4.0383,21.7587,2020-03-14,0
6543,,Kosovo,42.6026,20.903,2020-02-11,0
6544,,Romania,45.9432,24.9668,2020-02-12,0
6545,French Polynesia,France,-17.6797,149.4068,2020-02-15,0
6546,,Senegal,14.4974,-14.4524,2020-03-21,47
6547,Montana,US,46.9219,-110.4544,2020-01-31,0
6548,,Ghana,7.9465,-1.0232,2020-01-24,0
6549,,Trinidad and Tobago,10.6918,-61.2225,2020-02-13,0
6550,Utah,US,40.15,-111.8624,2020-01-23,0
6551,Hainan,China,19.1959,109.7453,2020-03-19,168
6552,,Saint Lucia,13.9094,-60.9789,2020-03-04,0
6553,,Seychelles,-4.6796,55.492,2020-03-03,0
6554,,Dominican Republic,18.7357,-70.1627,2020-02-14,0
6555,,Israel,31.0,35.0,2020-03-06,37
6556,,Togo,8.6195,0.8248,2020-03-14,1
6557,Shanghai,China,31.202,121.4491,2020-03-07,0
6558,Jiangsu,China,32.9711,119.455,2020-01-27,47
6559,Oklahoma,US,35.5653,-96.9289,2020-03-09,0
6560,,Turkey,38.9637,35.2433,2020-02-21,0
6561,Nevada,US,38.3135,-117.0554,2020-01-22,0
6562,,Malta,35.9375,14.3754,2020-03-22,90
6563,,Vietnam,16.0,108.0,2020-01-22,0
6564,Anhui,China,31.8257,117.2264,2020-02-21,988
6565,,Cuba,22.0,-80.0,2020-03-22,35
6566,France,France,46.2276,2.2137,2020-03-21,14282
6567,Georgia,US,33.0406,-83.6431,2020-03-02,0
6568,,Bhutan,27.5142,90.4336,2020-02-06,0
6569,,Reunion,-21.1151,55.5364,2020-02-27,0
6570,Guangxi,China,23.8298,108.7881,2020-01-30,78
6571,Quebec,Canada,52.9399,-73.5491,2020-01-25,0
6572,Grand Princess,US,37.6489,-122.6655,2020-01-26,0
6573,Fujian,China,26.0789,117.9874,2020-02-10,261
6574,Netherlands,Netherlands,52.1326,5.2913,2020-02-06,0
6575,Puerto Rico,US,18.2208,-66.5901,2020-03-16,5
6576,,Thailand,15.0,101.0,2020-01-31,19
6577,,Hungary,47.1625,19.5033,2020-02-05,0
6578,Zhejiang,China,29.1832,120.0934,2020-02-26,1205
6579,Colorado,US,39.0598,-105.3111,2020-01-26,0
6580,Nova Scotia,Canada,44.682,-63.7443,2020-03-10,0
6581,Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-17,0
6582,,Iraq,33.0,44.0,2020-03-19,192
6583,,Russia,60.0,90.0,2020-01-30,0
6584,Netherlands,Netherlands,52.1326,5.2913,2020-02-20,0
6585,,Cameroon,3.848,11.5021,2020-03-09,0
6586,Diamond Princess,US,35.4437,139.638,2020-02-19,0
6587,,Saint Lucia,13.9094,-60.9789,2020-02-27,0
6588,St Martin,France,18.0708,-63.0501,2020-03-05,0
6589,France,France,46.2276,2.2137,2020-02-04,6
6590,,Iran,32.0,53.0,2020-03-19,18407
6591,Mississippi,US,32.7416,-89.6787,2020-02-22,0
6592,,The Bahamas,24.25,-76.0,2020-03-07,0
6593,,Chile,-35.6751,-71.543,2020-02-25,0
6594,,French Guiana,3.9339,-53.1258,2020-02-01,0
6595,,Cambodia,11.55,104.9167,2020-02-01,1
6596,,Norway,60.472,8.4689,2020-02-19,0
6597,,Venezuela,6.4238,-66.5897,2020-02-17,0
6598,Aruba,Netherlands,12.5186,-70.0358,2020-02-20,0
6599,Louisiana,US,31.1695,-91.8678,2020-02-16,0
6600,,Philippines,13.0,122.0,2020-01-27,0
6601,,Mexico,23.6345,-102.5528,2020-03-19,118
6602,,Kenya,-0.0236,37.9062,2020-02-25,0
6603,,Finland,64.0,26.0,2020-02-02,1
6604,Hunan,China,27.6104,111.7088,2020-02-05,661
6605,Tennessee,US,35.7478,-86.6923,2020-02-23,0
6606,,Congo (Kinshasa),-4.0383,21.7587,2020-03-12,1
6607,Guadeloupe,France,16.25,-61.5833,2020-02-27,0
6608,Fujian,China,26.0789,117.9874,2020-02-12,272
6609,,Guadeloupe,16.265,-61.551,2020-02-26,0
6610,Denmark,Denmark,56.2639,9.5018,2020-03-20,1255
6611,Wisconsin,US,44.2685,-89.6165,2020-01-22,0
6612,Massachusetts,US,42.2302,-71.5301,2020-01-27,0
6613,,Estonia,58.5953,25.0136,2020-03-08,10
6614,,Finland,64.0,26.0,2020-03-20,450
6615,,Costa Rica,9.7489,-83.7534,2020-02-12,0
6616,Massachusetts,US,42.2302,-71.5301,2020-02-09,0
6617,,Djibouti,11.8251,42.5903,2020-03-04,0
6618,Beijing,China,40.1824,116.4142,2020-03-07,426
6619,Northern Territory,Australia,-12.4634,130.8456,2020-02-23,0
6620,Jiangsu,China,32.9711,119.455,2020-02-26,631
6621,Beijing,China,40.1824,116.4142,2020-02-21,396
6622,,Bulgaria,42.7339,25.4858,2020-03-16,52
6623,,Liechtenstein,47.14,9.55,2020-02-29,0
6624,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-08,0
6625,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-19,4
6626,Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-29,0
6627,,Uruguay,-32.5228,-55.7658,2020-02-18,0
6628,,Albania,41.1533,20.1683,2020-02-22,0
6629,Nevada,US,38.3135,-117.0554,2020-02-13,0
6630,Beijing,China,40.1824,116.4142,2020-02-13,366
6631,New Mexico,US,34.8405,-106.2485,2020-02-19,0
6632,Diamond Princess,Cruise Ship,35.4437,139.638,2020-03-21,712
6633,Zhejiang,China,29.1832,120.0934,2020-03-17,1232
6634,,Panama,8.538,-80.7821,2020-03-05,0
6635,,Argentina,-38.4161,-63.6167,2020-01-29,0
6636,Montserrat,United Kingdom,16.7425,-62.1874,2020-02-16,0
6637,Sichuan,China,30.6171,102.7103,2020-02-09,386
6638,,Malaysia,2.5,112.5,2020-01-29,7
6639,,The Bahamas,24.25,-76.0,2020-02-27,0
6640,,New Zealand,-40.9006,174.886,2020-01-28,0
6641,Arizona,US,33.7298,-111.4312,2020-02-06,0
6642,,Central African Republic,6.6111,20.9394,2020-02-15,0
6643,Tibet,China,31.6927,88.0924,2020-02-04,1
6644,North Dakota,US,47.5289,-99.784,2020-03-21,0
6645,,Kazakhstan,48.0196,66.9237,2020-02-22,0
6646,Gansu,China,37.8099,101.0583,2020-03-07,120
6647,Michigan,US,43.3266,-84.5361,2020-03-10,0
6648,,Cambodia,11.55,104.9167,2020-02-19,1
6649,Hong Kong,China,22.3,114.2,2020-01-27,8
6650,,Hungary,47.1625,19.5033,2020-03-10,9
6651,,Ukraine,48.3794,31.1656,2020-01-22,0
6652,,Guadeloupe,16.265,-61.551,2020-03-04,0
6653,,Bahrain,26.0275,50.55,2020-02-29,41
6654,,Holy See,41.9029,12.4534,2020-03-10,1
6655,,"Gambia, The",13.4432,-15.3101,2020-02-18,0
6656,,Afghanistan,33.0,65.0,2020-02-08,0
6657,Jilin,China,43.6661,126.1923,2020-01-22,0
6658,,Guinea,9.9456,-9.6966,2020-02-21,0
6659,,Nepal,28.1667,84.25,2020-03-14,1
6660,,Mongolia,46.8625,103.8467,2020-02-07,0
6661,,Tunisia,34.0,9.0,2020-03-02,0
6662,Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-24,0
6663,,Kyrgyzstan,41.2044,74.7661,2020-03-02,0
6664,,Indonesia,-0.7893,113.9213,2020-02-24,0
6665,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-27,0
6666,,Oman,21.0,57.0,2020-01-24,0
6667,Puerto Rico,US,18.2208,-66.5901,2020-03-04,0
6668,Maryland,US,39.0639,-76.8021,2020-02-08,0
6669,Netherlands,Netherlands,52.1326,5.2913,2020-02-18,0
6670,,Ecuador,-1.8312,-78.1834,2020-02-12,0
6671,,Pakistan,30.3753,69.3451,2020-03-08,6
6672,South Dakota,US,44.2998,-99.4388,2020-02-01,0
6673,Hunan,China,27.6104,111.7088,2020-03-17,1018
6674,,Sri Lanka,7.0,81.0,2020-03-09,1
6675,Georgia,US,33.0406,-83.6431,2020-01-30,0
6676,Oregon,US,44.572,-122.0709,2020-03-07,0
6677,Connecticut,US,41.5978,-72.7554,2020-02-02,0
6678,,Puerto Rico,18.2,-66.5,2020-03-15,0
6679,Guam,US,13.4443,144.7937,2020-02-10,0
6680,Saskatchewan,Canada,52.9399,-106.4509,2020-02-29,0
6681,North Dakota,US,47.5289,-99.784,2020-02-26,0
6682,,Turkey,38.9637,35.2433,2020-02-12,0
6683,Aruba,Netherlands,12.5186,-70.0358,2020-02-05,0
6684,Tibet,China,31.6927,88.0924,2020-03-06,1
6685,,Liberia,6.4281,-9.4295,2020-02-17,0
6686,Liaoning,China,41.2956,122.6085,2020-02-16,121
6687,Florida,US,27.7663,-81.6868,2020-02-09,0
6688,,Singapore,1.2833,103.8333,2020-02-24,89
6689,,Colombia,4.5709,-74.2973,2020-02-17,0
6690,,Italy,43.0,12.0,2020-01-22,0
6691,,Greenland,71.7069,-42.6043,2020-03-12,0
6692,Puerto Rico,US,18.2208,-66.5901,2020-03-20,14
6693,,The Bahamas,24.25,-76.0,2020-03-16,0
6694,,Nepal,28.1667,84.25,2020-03-13,1
6695,,Norway,60.472,8.4689,2020-02-20,0
6696,,Israel,31.0,35.0,2020-02-01,0
6697,New Jersey,US,40.2989,-74.521,2020-02-26,0
6698,,Republic of the Congo,-1.44,15.556,2020-03-03,0
6699,,Egypt,26.0,30.0,2020-02-16,1
6700,Henan,China,33.882,113.614,2020-02-06,0
6701,Sichuan,China,30.6171,102.7103,2020-01-28,90
6702,,New Zealand,-40.9006,174.886,2020-01-24,0
6703,,Sri Lanka,7.0,81.0,2020-03-18,51
6704,,Greenland,71.7069,-42.6043,2020-02-19,0
6705,,Cote d'Ivoire,7.54,-5.5471,2020-02-03,0
6706,Jiangsu,China,32.9711,119.455,2020-03-05,631
6707,Washington,US,47.4009,-121.4905,2020-02-13,0
6708,Georgia,US,33.0406,-83.6431,2020-01-31,0
6709,Aruba,Netherlands,12.5186,-70.0358,2020-03-02,0
6710,,Brunei,4.5353,114.7277,2020-03-19,75
6711,,"Gambia, The",13.4432,-15.3101,2020-03-15,0
6712,Oregon,US,44.572,-122.0709,2020-02-12,0
6713,,Puerto Rico,18.2,-66.5,2020-02-06,0
6714,,Guatemala,15.7835,-90.2308,2020-02-06,0
6715,Tianjin,China,39.3054,117.323,2020-03-22,137
6716,Texas,US,31.0545,-97.5635,2020-01-29,0
6717,Nebraska,US,41.1254,-98.2681,2020-02-24,0
6718,Saint Barthelemy,France,17.9,-62.8333,2020-02-05,0
6719,,Senegal,14.4974,-14.4524,2020-02-03,0
6720,,Zambia,-15.4167,28.2833,2020-02-07,0
6721,,Ethiopia,9.145,40.4897,2020-03-14,1
6722,Tasmania,Australia,-41.4545,145.9707,2020-03-20,10
6723,,Argentina,-38.4161,-63.6167,2020-02-02,0
6724,,Cuba,22.0,-80.0,2020-01-24,0
6725,Guam,US,13.4443,144.7937,2020-02-26,0
6726,,Czechia,49.8175,15.473,2020-02-22,0
6727,,Azerbaijan,40.1431,47.5769,2020-03-05,6
6728,Prince Edward Island,Canada,46.5107,-63.4168,2020-02-21,0
6729,Grand Princess,US,37.6489,-122.6655,2020-02-24,0
6730,Hainan,China,19.1959,109.7453,2020-03-04,168
6731,,Congo (Brazzaville),-4.0383,21.7587,2020-03-13,0
6732,Curacao,Netherlands,12.1696,-68.99,2020-02-25,0
6733,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-25,0
6734,,Kenya,-0.0236,37.9062,2020-02-22,0
6735,Henan,China,33.882,113.614,2020-03-04,0
6736,,Reunion,-21.1151,55.5364,2020-02-17,0
6737,Kansas,US,38.5266,-96.7265,2020-03-22,64
6738,,Kosovo,42.6026,20.903,2020-03-18,0
6739,,Bahrain,26.0275,50.55,2020-02-01,0
6740,,Mauritania,21.0079,10.9408,2020-02-01,0
6741,,Costa Rica,9.7489,-83.7534,2020-02-27,0
6742,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-24,0
6743,,Norway,60.472,8.4689,2020-01-27,0
6744,,Mayotte,-12.8275,45.1662,2020-02-18,0
6745,Liaoning,China,41.2956,122.6085,2020-01-23,3
6746,Zhejiang,China,29.1832,120.0934,2020-02-16,1167
6747,,Congo (Brazzaville),-4.0383,21.7587,2020-03-05,0
6748,,Suriname,3.9193,-56.0278,2020-02-26,0
6749,Sichuan,China,30.6171,102.7103,2020-03-02,538
6750,,Kyrgyzstan,41.2044,74.7661,2020-02-14,0
6751,Minnesota,US,45.6945,-93.9002,2020-03-04,0
6752,,Romania,45.9432,24.9668,2020-03-15,131
6753,,Thailand,15.0,101.0,2020-03-02,43
6754,,Turkey,38.9637,35.2433,2020-02-14,0
6755,,Serbia,44.0165,21.0059,2020-02-19,0
6756,,Singapore,1.2833,103.8333,2020-03-11,178
6757,Qinghai,China,35.7452,95.9956,2020-03-13,18
6758,,Malaysia,2.5,112.5,2020-02-21,22
6759,,Guadeloupe,16.265,-61.551,2020-01-31,0
6760,Oklahoma,US,35.5653,-96.9289,2020-03-07,0
6761,,Guatemala,15.7835,-90.2308,2020-02-14,0
6762,,Seychelles,-4.6796,55.492,2020-02-26,0
6763,,Liberia,6.4281,-9.4295,2020-02-10,0
6764,,Germany,51.0,9.0,2020-02-12,16
6765,,Guam,13.4443,144.7937,2020-02-26,0
6766,Hong Kong,China,22.3,114.2,2020-01-23,2
6767,,Congo (Brazzaville),-4.0383,21.7587,2020-03-01,0
6768,,Uruguay,-32.5228,-55.7658,2020-02-26,0
6769,,Thailand,15.0,101.0,2020-03-03,43
6770,,Georgia,42.3154,43.3569,2020-02-29,1
6771,Iowa,US,42.0115,-93.2105,2020-02-27,0
